Author,Title,Citation,PlaceofPublication,Publisher_Printer,YearOfPublications,PresumedGender,BirthCountry,Language(Original),LanguageofTranslation,Date-Travel_Begin,Date-Travel_End,Calendar-Conversion-Dates,Century,DecadeMaterialCovers,Latitude,Longitude,PlaceDescribed,Place-ModernName,Country,Region,Continent,TranscriptionofDescription,Pages,Graphic,Page_Graphic,Repository,URI
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1858,,,19th,1850s,18.0778,-77.76135,Rivers,Rivers in Jamaia,Jamaica,Caribbean,"Americas, North America","A man wishing to see the main features of the whole island, and proceeding from Kingston as his head-quarters, must take two distinct tours, one to the east and the other to the west. The former may be best done on horseback, as the roads are, one may say, non-existent for a considerable portion of the way, and sometimes almost worse than non-existent in other places.
  
  One of the most remarkable characteristics of Jamaica is the copiousness of its rivers. It is said that its original name, Xaymaca, signifies a country of streams; and it certainly is not undeserved. This copiousness, though it adds to the beauty, as no doubt it does also to its salubrity and fertility, adds something too to the difficulty of locomotion. Bridges have not been built, or, sad to say, have been allowed to go to destruction. One hears that this river or that river is ""down,"" whereby it is signified that the waters are swollen; and some of the rivers when so down are certainly not easy of passage. Such impediments are more frequent in the east than elsewhere, and on this account travelling on horseback is the safest as well as the most expeditious means of transit. I found four horses to be necessary, one for the groom, one for my clothes, and two for myself. A lighter weight might have done with three.",Ch. 3,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1858,,,19th,1850s,18.17127,-76.44763,Port Antonio,Port Antonio,Jamaica,Caribbean,"Americas, North America","We went across the island to a little village called Annotta Bay, traversing the Waag-water twenty-four times, as I have said; and from thence, through the parishes of Metcalf and St. George, to Port Antonio. ""Fuit ilium et ingens gloria."" This may certainly be said of Port Antonio and the adjacent district. It was once a military station, and the empty barracks, standing so beautifully over the sea, on an extreme point of land, are now waiting till time shall reduce them to ruin. The place is utterly desolate, though not yet broken up in its desolation, as such buildings quickly become when left wholly untenanted. A rusty cannon or two still stand at the embrasures, watching the entrance to the fort; and among the grass we found a few metal balls, the last remains of the last ordnance supplies.
  
  But Port Antonio was once a goodly town, and the country round it, the parish of Portland, is as fertile as any in the island. But now there is hardly a sugar estate in the whole parish. It is given up to the growth of yams, cocoas, and plantains. It has become a provision-ground for negroes, and the palmy days of the town are of course gone.
  
  [...]
  
  I had another adventure at Port Antonio. About two o'clock in the morning there was an earthquake, and we were all nearly shaken out of our beds. Some one rushed into my room, declaring that not a stone would be left standing of Port Royal. There were two distinct blows, separated by some seconds, and a loud noise was heard. I cannot say that I was frightened, as I had not time to realize the fact of the earthquake before it was all over. No harm was done, I believe, anywhere, beyond the disseverance of a little plaster from the walls.",Ch. 3,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1858,,,19th,1850s,18.08442,-76.41002,parish of St. George's in the East,Portland Partish,Jamaica,Caribbean,"Americas, North America","The largest expanse of unbroken cane-fields in Jamaica is at the extreme south-east, in the parish of St. George's in the East. Here I saw a plain of about four thousand acres under canes. It looked to be prosperous; but I was told by the planter with whom I was staying that the land had lately been deluged with water; that the canes were covered with mud; and that the crops would be very short. Poor Jamaica! It seems as though all the elements are in league against her.",Ch. 3,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1858,,,19th,1850s,37.88083,-121.91732,"road through a magnificent ravine, and then over Mount Diabolo",,Jamaica,Caribbean,"Americas, North America","Shortly afterwards I went to the west. The distances here were longer, but the journey was made on wheels, and was not so fatiguing. Moreover, I stayed some little time with a friend in one of the distant parishes of the island. The scenery during the whole expedition was very grand. The road goes through Spanish Town, and then divides itself, one road going westward by the northern coast, and the other by that to the south. I went by the former, and began my journey by the bog or bogue walk, a road through a magnificent ravine, and then over Mount Diabolo. The Devil assumes to himself all the finest scenery in all countries. Of a delicious mountain tarn he makes his punch-bowl; he loves to leap from crag to crag over the wildest ravines; he builds picturesque bridges in most impassable sites; and makes roads over mountains at gradients not to be attempted by the wildest engineer. The road over Mount Diabolo is very fine, and the view back to Kingston very grand.",Ch. 3,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1858,,,19th,1850s,18.35261,-77.60778,parish of St. Anns,Trelawny Parish,Jamaica,Caribbean,"Americas, North America","From thence I went down into the parish of St. Anns, on the northern side. They all speak of St. Anns as being the most fertile district in the island. The inhabitants are addicted to grazing rather than sugarmaking, and thrive in that pursuit very well. But all Jamaica is suited for a grazing-ground, and all the West Indies should be the market for their cattle.",Ch. 3,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1858,,,19th,1850s,18.49284,-77.65647,Falmouth,Falmouth,Jamaica,Caribbean,"Americas, North America","On the northern coast there are two towns, Falmouth and Montego Bay, both of which are, at any rate in appearance, more prosperous than Kingston. I cannot say that the streets are alive with trade; but they do not appear to be so neglected, desolate, and wretched as the metropolis or the seat of government. They have jails and hospitals, mayors and magistrates, and are, except in atmosphere, very like small country towns in England.",Ch. 3,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1858,,,19th,1850s,18.40977,-78.13363,Hanover (parish),Hanover Parish,Jamaica,Caribbean,"Americas, North America","The two furthermost parishes of Jamaica are Hanover and Westmoreland, and I stayed for a short time with a gentleman who lives on the borders of the two. I certainly was never in a more lovely country. He was a sugar planter; but the canes and sugar, which, after all, are ugly and by no means savoury appurtenances, were located somewhere out of sight. As far as I myself might know, from what I saw, my host's ordinary occupations were exactly those of a country gentleman in England. He fished and shot, and looked after his estate, and acted as a magistrate; and over and above this, was somewhat particular about his dinner, and the ornamentation of the land immediately round his house. I do not know that Fate can give a man a pleasanter life. If, however, he did at unseen moments inspect his cane-holes, and employ himself among the sugar hogsheads and rum puncheons, it must be acknowledged that he had a serious drawback on his happiness.",Ch. 3,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1858,,,19th,1850s,18.3252,-77.99539,Knockalva,"Knockalva District, Ramble",Jamaica,Caribbean,"Americas, North America","I saw various grazing farms—pens they are here called—while I was in this part of the country; and I could not but fancy that grazing should in Jamaica be the natural and most beneficial pursuit of the proprietor, as on the other side of the Atlantic it certainly is in Ireland. I never saw grass to equal the guinea grass in some of the parishes; and at Knockalva I looked at Hereford cattle which I have rarely, if ever, seen beaten at any agricultural show in England. At present the island does not altogether supply itself with meat; but it might do so, and supply, moreover, nearly the whole of the remaining West Indies. Proprietors of land say that the sea transit is too costly. Of course it is at present; the trade not yet existing; for indeed, at present there is no means of such transit. But screw steamers now always appear quickly enough wherever freight offers itself; and if the cattle were there, they would soon find their way down to the Windward Islands.",Ch. 3,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1858,,,19th,1850s,18.07254,-76.71453,Newcastle,Newcastle JDF Camp,Jamaica,Caribbean,"Americas, North America","I took a third expedition up to Newcastle, where are placed the barracks for our white troops, to the Blue Mountain peak, and to various gentlemen's houses in these localities. For grandeur of scenery this is the finest part of the island. The mountains are far too abrupt, and the land too much broken for those lovely park-like landscapes of which the parishes of Westmoreland and Hanover are full, and of which Stuttlestone, the property of Lord Howard de Walden, is perhaps the most beautiful specimen. But nothing can be grander, either in colour or grouping, than the ravines of the Blue Mountain ranges of hills. Perhaps the finest view in the island is from Raymond Lodge, a house high up among the mountains, in which—so local rumour says—'Tom Cringle's Log' was written.
  
  [...]
  
  I have hunted in Carmarthenshire, and a man who has done that ought to be able to ride anywhere; but in riding over some of these razorback crags, my heart, though it did not faint visibly, did almost do so invisibly. However, we got safely to Newcastle, and our fair friends returned over the same route with no other escort than that of a black groom. In spite of the crags the ride was not unpleasant.
  
  One would almost enlist as a full private in one of her Majesty's regiments of the line if one were sure of being quartered for ever at Newcastle—at Newcastle, Jamaica, I mean. Other Newcastles of which I wot have by no means equal attraction. This place also is accessible only by foot or on horseback; and is therefore singularly situated for a barrack. But yet it consists now of a goodly village, in which live colonels, and majors, and chaplains, and surgeons, and purveyors, all in a state of bliss—as it were in a second Eden. It is a military paradise, in which war is spoken of, and dinners and dancing abound. If good air and fine scenery be dear to the heart of the British soldier, he ought to be happy at Newcastle. Nevertheless, I prefer the views from Raymond Lodge to any that Newcastle can afford.",Ch. 3,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1858,,,19th,1850s,18.04666,-76.57916,Blue Mountain Peak,Blue Mountain Peak,Jamaica,Caribbean,"Americas, North America","However, I did go up the Blue Mountain Peak, which ascends—so I was told—to the respectable height of 8,000 feet above the sea level. To enable me to do this, I provided myself with a companion, and he provided me with five negroes, a supply of beef, bread, and water, some wine and brandy, and what appeared to me to be about ten gallons of rum; for we were to spend the night on the Blue Mountain Peak, in order that the rising sun might be rightly worshipped.
  
  For some considerable distance we rode, till we came indeed to the highest inhabited house in the island. This is the property of a coffee-planter who lives there, and who divides his time and energies between the growth of coffee and the entertainment of visitors to the mountain. So hospitable an old gentleman, or one so droll in speech, or singular in his mode of living, I shall probably never meet again. His tales as to the fate of other travellers made me tremble for what might some day be told of my own adventures. He feeds you gallantly, sends you on your way with a God-speed, and then hands you down to derision with the wickedest mockery. He is the gibing spirit of the mountain, and I would at any rate recommend no ladies to trust themselves to his courtesies.
  
  [...]
  
  I have nothing remarkable to tell of the ascent. We soon got into a cloud, and never got out of it. But that is a matter of course. We were soon wet through up to our middles, but that is a matter of course also. We came to various dreadful passages, which broke our toes and our nails and our hats, the worst of which was called Jacob's ladder—also a matter of course. 
  
  [Some horrifically racist passages succeed these.]",Ch. 3,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,22.15997,-80.44377,Cien Fuegos,Cienfuegos,Cuba,"Caribbean, Latin Americ","Americas, North America","[Trigger warnings]
  
  Cien Fuegos is a small new town on the southern coast of Cuba, created by the sugar trade, and devoted, of course, to commerce. It is clean, prosperous, and quickly increasing. Its streets are lighted with gas, while those in the Havana still depend upon oil-lamps. It has its opera, its governor's house, its alaméda, its military and public hospital, its market-place, and railway station; and unless the engineers deceive themselves, it will in time have its well. It has also that institution which in the eyes of travellers ranks so much above all others, a good and clean inn.
  
  My first object after landing was to see a slave sugar estate. I had been told in Jamaica that to effect this required some little management; that the owners of the slaves were not usually willing to allow strangers to see them at work; and that the manufacture of sugar in Cuba was as a rule kept sacred from profane eyes. But I found no such difficulty. I made my request to an English merchant at Cien Fuegos, and he gave me a letter of introduction to the proprietor of an estate some fifteen miles from the town; and by their joint courtesy I saw all that I wished.
  
  On this property, which consisted altogether of eighteen hundred acres—the greater portion of which was not yet under cultivation—there were six hundred acres of cane pieces. The average year's produce was eighteen hundred hogsheads, or three hogsheads to the acre. The hogshead was intended to represent a ton of sugar when it reached the market, but judging from all that I could learn it usually fell short of it by more than a hundredweight. The value of such a hogshead at Cien Fuegos was about twenty-five pounds. There were one hundred and fifty negro men on the estate, the average cash value of each man being three hundred and fifty pounds; most of the men had their wives. In stating this it must not be supposed that either I or my informant insist much on the validity of their marriage ceremony; any such ceremony was probably of rare occurrence. During the crop time, at which period my visit was made, and which lasts generally from November till May, the negroes sleep during six hours out of the twenty-four, have two for their meals, and work for sixteen! No difference is made on Sunday. Their food is very plentiful, and of a good and strong description. They are sleek and fat and large, like well-preserved brewers' horses; and with reference to them, as also with reference to the brewers' horses, it has probably been ascertained what amount of work may be exacted so as to give the greatest profit. During the remainder of the year the labour of the negroes averages twelve hours a day, and one day of rest in the week is usually allowed to them.",Ch. 10,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,23.11359,-82.36659,Havana,Havana,Cuba,"Caribbean, Latin Americ","Americas, North America","There is nothing attractive about the town of Havana; nothing whatever to my mind, if we except the harbour. The streets are narrow, dirty, and foul. In this respect there is certainly much difference between those within and without the wall. The latter are wider, more airy, and less vile. But even in them there is nothing to justify the praises with which the Havana is generally mentioned in the West Indies. It excels in population, size, and no doubt in wealth any other city there; but this does not imply a great eulogium. The three principal public buildings are the Opera House, the Cathedral, and the palace of the Captain-General. The former has been nearly knocked down by an explosion of gas, and is now closed. I believe it to be an admirable model for a second-rate house. The cathedral is as devoid of beauty, both externally and internally, as such an edifice can be made. To describe such a building would be an absurd waste of time and patience. We all know what is a large Roman Catholic church, built in the worst taste, and by a combination of the lowest attributes of Gothic and Latin architecture. The palace, having been built for a residence, does not appear so utterly vile, though it is the child of some similar father. It occupies one side of a public square or pláza, and from its position has a moderately-imposing effect. Of pictures in the Havana there are none of which mention should be made.",Ch. 10,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,23.1397,-82.35924,Paseo in Havana,"Paseo del Prado, Havana",Cuba,"Caribbean, Latin Americ","Americas, North America","But the glory of the Havana is the Paseo—the glory so called. This is the public drive and fashionable lounge of the town—the Hyde Park, the Bois de Boulogne, the Cascine, the Corso, the Alaméda. It is for their hour on the Paseo that the ladies dress themselves, and the gentlemen prepare their jewelry. It consists of a road running outside a portion of the wall, of the extent perhaps of half a mile, and ornamented with seats and avenues of trees, as are the boulevards at Paris. If it is to be compared with any other resort of the kind in the West Indies, it certainly must be owned there is nothing like it; but a European on first seeing it cannot understand why it is so eulogized. Indeed, it is probable that if he first goes thither alone, as was the case with me, he will pass over it, seeking for some other Paseo.
  
  But then the glory of the Paseo consists in its volantes. As one boasts that one has swum in a gondola, so will one boast of having sat in a volante. It is the pride of Cuban girls to appear on the Paseo in these carriages on the afternoons of holidays and Sundays; and there is certainly enough of the picturesque about the vehicle to make it worthy of some description. It is the most singular of carriages, and its construction is such as to give a flat contradiction to all an Englishman's preconceived notions respecting the power of horses.
  
  The volante is made to hold two sitters, though there is sometimes a low middle seat which affords accommodation to a third lady. We will commence the description from behind. There are two very huge wheels, rough, strong, high, thick, and of considerable weight. The axles generally are not capped, but the nave shines with coarse polished metal. Supported on the axletree, and swinging forward from it on springs, is the body of a cabriolet such as ordinary cabriolets used to be, with the seat, however, somewhat lower, and with much more room for the feet. The back of this is open, and generally a curtain hangs down over the open space. A metal bar, which is polished so as to look like silver, runs across the footboard and supports the feet. The body, it must be understood, swings forward from these high wheels, so that the whole of the weight, instead of being supported, hangs from it. Then there are a pair of shafts, which, counting from the back of the carriage to the front where they touch the horse at the saddle, are about fourteen feet in length. They do not go beyond the saddle, or the tug depending from the saddle in which they hang. From this immense length it comes to pass that there is a wide interval, exceeding six feet, between the carriage and the horse's tail; and it follows also, from the construction of the machine, that a large portion of the weight must rest on the horse's back.",Ch. 10,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,23.13524,-82.34111,Harbour at Havana,Havana Harbor,Cuba,"Caribbean, Latin Americ","Americas, North America","The harbour at the Havana is an interesting sight. It is in the first place very picturesque, which to the ordinary visitor is the most important feature. But it is also commodious, large, and safe. It is approached between two forts. That to the westward, which is the principal defence, is called the Morro. Here also stands the lighthouse. No Englishman omits to hear, as he enters the harbour, that these forts were taken by the English in Albemarle's time. Now, it seems to me, they might very easily be taken by any one who chose to spend on them the necessary amount of gunpowder. But then I know nothing about forts.",Ch. 10,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,17.35782,-62.78299,St. Kitts,St. Kitts,St. Kitts & Nevis,Caribbean,"Americas, North America","After leaving St. Thomas the first island seen of any note is St. Christopher, commonly known as St. Kitts, and Nevis is close to it. Both these colonies are prospering fairly. Sugar is exported, now I am told in increasing, though still not in great quantities, and the appearance of the cultivation is good. Looking up the side of the hills one sees the sugar-canes apparently in cleanly order, and they have an air of substantial comfort. Of course the times are not so bright as in the fine old days previous to emancipation; but nevertheless matters have been on the mend, and people are again beginning to get along. On the journey from Nevis to Antigua, Montserrat is sighted, and a singular island-rock called the Redonda is seen very plainly. Montserrat, I am told, is not prospering so well as St. Kitts or Nevis.
  
  These islands are not so beautiful, not so greenly beautiful, as are those further south to which we shall soon come. The mountains of Nevis are certainly fine as they are seen from the sea, but they are not, or do not seem to be covered with that delicious tropical growth which is so lovely in Jamaica and Trinidad, and, indeed, in many of the smaller islands.",Ch. 11,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,17.06081,-61.79642,Antigua,Antigua,Antigua,Caribbean,"Americas, North America","Antigua is the next, going southward. This was, and perhaps is, an island of some importance. It is said to have been the first of the West Indian colonies which itself advocated the abolition of slavery, and to have been the only one which adopted complete emancipation at once, without any intermediate system of apprenticeship. Antigua has its own bishop, whose diocese includes also such of the Virgin Islands as belong to us, and the adjacent islands of St. Kitts, Nevis, and Montserrat.
  
  Neither is Antigua remarkable for its beauty. It is approached, however, by an excellent and picturesque harbour, called English Harbour, which in former days was much used by the British navy; indeed, I believe it was at one time the head-quarters of a naval station. Premising, in the first place, that I know very little about harbours, I would say that nothing could be more secure than that. Whether or no it may be easy for sailing vessels to get in and out with certain winds, that, indeed, may be doubtful.",Ch. 11,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,17.12741,-61.84677,St. John on Antigua,St. John,Antigua,Caribbean,"Americas, North America","St. John's, the capital of Antigua, is twelve miles from English Harbour. I was in the island only three or four hours, and did not visit it. I am told that it is a good town—or city, I should rather say, now that it has its own bishop.",Ch. 11,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,14.64152,-61.02417,Martinique,Martinique,Martinique,Caribbean,"Americas, North America","After leaving Antigua we come to the French island of Guadaloupe, and then passing Dominica, of which I will say a word just now, to Martinique, which is also French. And here we are among the rich green wild beauties of these thrice beautiful Caribbean islands. The mountain grouping of both these islands is very fine, and the hills are covered up to their summits with growth of the greenest. At both these islands one is struck with the great superiority of the French West Indian towns to those which belong to us. That in Guadaloupe is called Basseterre, and the capital of Martinique is St. Pierre. These towns offer remarkable contrasts to Roseau and Port Castries, the chief towns in the adjacent English islands of Dominica and St. Lucia. At the French ports one is landed at excellently contrived little piers, with proper apparatus for lighting, and well-kept steps. The quays are shaded by trees, the streets are neat and in good order, and the shops show that ordinary trade is thriving. There are water conduits with clear streams through the towns, and every thing is ship-shape. I must tell a very different tale when I come to speak of Dominica and St. Lucia.
  
  [...]
  
  Dominica and St. Lucia export annually about 6,000 hogsheads of sugar each. Martinique exports about 60,000 hogsheads. Martinique is certainly rather larger than either of the other two, but size has little or nothing to do with it. It is anything rather than want of fitting soil which makes the produce of sugar so inconsiderable in Dominica and St. Lucia.",Ch. 11,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,14.74166,-61.17583,St. Pierre,St. Pierre,Martinique,Caribbean,"Americas, North America","The reason for this is, I think, well given in a useful guide to the West Indies, published some years since, under the direction of the Royal Mail Steam-Packet Company. Speaking of St. Pierre, in Martinique, the author says: ""The streets are neat, regular, and cleanly. The houses are high, and have more the air of European houses than those of the English colonies. Some of the streets have an avenue of trees, which overshadow the footpath, and on either side are deep gutters, down which the water flows. There are five booksellers houses, and the fashions are well displayed in other shops. The French colonists, whether Creoles or French, consider the West Indies as their country. They cast no wistful looks towards France. They marry, educate, and build in and for the West Indies, and for the West Indies alone. In our colonies it is different. They are considered more as temporary lodging-places, to be deserted as soon as the occupiers have made money enough by molasses and sugar to return home.""",Ch. 11,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,15.41499,-61.37097,Dominica,Dominica,Dominica,Caribbean,"Americas, North America","To my mind, Dominica, as seen from the sea, is by far the most picturesque of all these islands. Indeed, it would be difficult to beat it either in colour or grouping. It fills one with an ardent desire to be off and rambling among those green mountains—as if one could ramble through such wild, bush country, or ramble at all with the thermometer at 85. But when one has only to think of such things without any idea of doing them, neither the bushes nor the thermometer are considered.
  
  One is landed at Dominica on a beach. If the water be quiet, one gets out dryshod by means of a strong jump; if the surf be high, one wades through it; if it be very high, one is of course upset. The same things happen at Jacmel, in Hayti; but then Englishmen look on the Haytians as an uncivilized, barbarous race. Seeing that Dominica lies just between Martinique and Guadaloupe, the difference between the English beach and surf and the French piers is the more remarkable.
  
  And then, the perils of the surf being passed, one walks into the town of Roseau. It is impossible to conceive a more distressing sight. Every house is in a state of decadence. There are no shops that can properly be so called; the people wander about chattering, idle and listless; the streets are covered with thick, rank grass; there is no sign either of money made or of money making. Everything seems to speak of desolation, apathy, and ruin. There is nothing, even in Jamaica, so sad to look at as the town of Roseau.
  
  The greater part of the population are French in manner, religion, and language, and one would be so glad to attribute to that fact this wretched look of apathetic poverty—if it were only possible. But we cannot do that after visiting Martinique and Guadaloupe. It might be said that a French people will not thrive under British rule. But if so, what of Trinidad? This look of misery has been attributed to a great fire which occurred some eighty years since; but when due industry has been at work great fires have usually produced improved towns. Now eighty years have afforded ample time for such improvement if it were forthcoming. Alas! it would seem that it is not forthcoming.
  
  It must, however, be stated in fairness that Dominica produces more coffee than sugar, and that the coffee estates have latterly been the most thriving. Singularly enough, her best customer has been the neighbouring French island of Martinique, in which some disease has latterly attacked the coffee plants.",Ch. 11,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
Anthony Trollope,The West Indies and the Spanish Main,"Anthony Trollope, The West Indies and the Spanish Main (London: Chapman & Hall, 1859), https://www.gutenberg.org/files/55100/55100-h/55100-h.htm.",London,Chapman & Hall,1859,Male,England,English,,1859,,,19th,1850s,13.90944,-60.97889,St. Lucia,St. Lucia,Dominica,Caribbean,"Americas, North America","We then reach St. Lucia, which is also very lovely as seen from the sea. This, too, is an island French in its language, manners, and religion; perhaps more entirely so than any other of the islands belonging to ourselves. The laws even are still French, and the people are, I believe, blessed (?) with no Lords and Commons. If I understand the matter rightly, St. Lucia is held as a colony or possession conquered from the French, and is governed, therefore, by a quasi-military governor, with the aid of a council. It is, however, in some measure dependent on the Governor of Barbados, who is again one of your supreme governors. There has, I believe, been some recent change which I do not pretend to understand. If these changes be not completed, and if it would not be presumptuous in me to offer a word of advice, I would say that in the present state of the island, with a Negro-Gallic population who do little or nothing, it might be as well to have as much as possible of the Queen, and as little as possible of the Lords and Commons.
  
  To the outward physical eye, St. Lucia is not so triste as Dominica. There is good landing there, and the little town of Castries, though anything but prosperous in itself, is prosperous in appearance as compared with Roseau.
  
  St. Lucia is peculiarly celebrated for its snakes. One cannot walk ten yards off the road—so one is told—without being bitten. And if one be bitten, death is certain—except by the interposition of a single individual of the island, who will cure the sufferer—for a consideration. Such, at least, is the report made on this matter. The first question one should ask on going there is as to the whereabouts and usual terms of that worthy and useful practitioner. There is, I believe, a great deal that is remarkable to attract the visitor among the mountains and valleys of St. Lucia.",Ch. 11,,,Project Gutenberg,https://www.gutenberg.org/files/55100/55100-h/55100-h.htm
